SMILES	tc
Cc1ccccc1Cc1ccccc1	781
CCCCCCCc1ccc(cc1)C	722
CC(c1cccc(c1)C(C)(C)C)(C)C	703
C1CCC#CCCCCCC#CCC1	805
CCCCCCCc1cccc(c1)C	722
CCC(CCC#CCCC(CC)C)C	728
C1CCC2C(C1)CC1C(C2)CCCC1	765
CCC(CCCC#CCC(CC)C)C	728
Cc1cccc(c1)Cc1ccccc1	777
Cc1ccc(cc1)Cc1ccccc1	778
CCCCCCCc1ccccc1C	722
CCC(C(CC)(CC)CC)(CC)CC	740
CC(c1ccc(cc1)C(C)(C)C)(C)C	708
CC(c1ccccc1C(C)(C)C)(C)C	716
CCCCCCc1ccc(cc1)C=C	750
C1CCC=C(CC1)C1=CCCCCC1	747
CC(CCCCCCC(C)(C)C)(C)C	664
CCC(c1ccc(cc1)C(CC)C)C	709
C=CCCCCCC(CC=C)CCC	661
CCCCC1=C(CCCC)CCCC1	708
CCCCCCCCCCC(=C)C=C	690
CCc1cc(CC)c(c(c1)CC)CC	705
CCc1c(CC)ccc(c1CC)CC	706
CCc1cc(CC)c(cc1CC)CC	704
CCC(Cc1ccccc1)(CC)CC	711
CCCC(CCc1ccccc1)(C)C	711
Cc1c(C)cccc1c1ccccc1	789
Cc1ccc(c(c1)c1ccccc1)C	784
CCCC(c1ccccc1)(CC)CC	737
Cc1cc(C)cc(c1)c1ccccc1	775
Cc1cccc(c1c1ccccc1)C	763
C1CCC(CC1)CCc1ccccc1	761
Cc1ccc(c(c1)C)c1ccccc1	766
CC(c1ccccc1)C1CCCCC1	781
CCC1CCC(CC1)c1ccccc1	753
Cc1ccc(cc1C)c1ccccc1	785
C1CCC2C(C1)C1CCCCC1CC2	795
CCCCC(=CC)Cc1ccccc1	720
CCCCC1CCC2C(C1)CCCC2	731
CCCCc1ccc(cc1)C(C)(C)C	720
CCCCCCc1cc(C)ccc1C	726
Cc1ccccc1c1ccccc1C	760
CCCCc1cccc(c1)C(C)(C)C	708
Cc1cccc(c1)c1cccc(c1)C	791
Cc1ccc(cc1)c1cccc(c1)C	799
Cc1ccc(cc1)c1ccc(cc1)C	798
Cc1cccc(c1)c1ccccc1C	768
CCCCC1CCCC2C1CCCC2	737
CCCCCCc1ccc(cc1C)C	726
Cc1ccc(cc1)c1ccccc1C	792
CC(C1CCC(CC1)C(C)(C)C)(C)C	726
C1CCC(C1)CCCc1ccccc1	739
CCCCC(c1ccccc1)(CC)C	737
C1CCC(CC1)C=Cc1ccccc1	789
C1CC[C@H]2[C@@H](C1)C[C@@H]1[C@@H](C2)CCCC1	765
CC(C1CCCC(C1)C(C)(C)C)(C)C	676
CCCCCC(c1ccccc1)(C)C	719
CCCC(c1ccccc1)(CCC)C	737
CCC(C(C(CC(C)C)(C)C)(C)C)C	709
CCC1CCCCC1C1CCCCC1	759
CCCCc1ccc(cc1)C(CC)C	719
CCC(C1CCC(CC1)C(CC)C)C	732
C=Cc1ccc(cc1)C1CCCCC1	779
CC(CC(Cc1ccccc1)(C)C)C	705
CC1(C)CCCCCCC(CC1)(C)C	714
CC(=C)CCCCCCCCC(=C)C	687
CCC(C(CC(C)C)CC)CC(C)C	661
CCCCC1CC=Cc2c1cccc2	783
CCCC(C1CCCCC1)(CC)CC	694
CCCCC1=CC(=CCC1)CCCC	710
CCCC(C(CCC)(CC)C)(CC)C	721
CCCCCC1Cc2c(C1)cccc2	752
CC(Cc1ccc(cc1)CC(C)C)C	703
CCCCCC1CCc2c1cccc2	785
CC1(C)CCCC(C)(C)CCCCC1	719
c1ccc(cc1)C=Cc1ccccc1	832
Cc1ccc2c(c1)C(=C(C2(C)C)C)C	721
CC(=C1CCCCC1)c1ccccc1	760
c1ccc(cc1)CCc1ccccc1	779
CCc1cc(ccc1CC)C(C)(C)C	731
CC(c1ccccc1)c1ccccc1	776
Cc1ccc(c2c1C(=CC2(C)C)C)C	757
CC(C1CCC=C(C1)C(C)(C)C)(C)C	680
CCCC(C(C)(C)C)(CCC(C)C)C	697
C1CCC(=CCc2ccccc2)CC1	764
CCC(CC(c1ccccc1)(C)C)C	710
CCCC(C(c1ccccc1)(C)C)C	707
CC(CCC=C(c1ccccc1)C)C	728
c1ccc(cc1)C#Cc1ccccc1	875
C=C(c1ccccc1)c1ccccc1	778
CC1C2CCCCC2C2C1CCCC2	758
CC(CCC(c1ccccc1)(C)C)C	709
CC(C1CCCC(=C1)C(C)(C)C)(C)C	680
CCCC(c1ccccc1)(C(C)C)C	704
CCC(c1ccccc1)(CC(C)C)C	731
CCC(C(c1ccccc1)(CC)C)C	733
CC([C@@H]1CCC[C@@H](C1)C(C)(C)C)(C)C	676
CC([C@@H]1CC[C@@H](CC1)C(C)(C)C)(C)C	676
CC(C(CC(C(C)(C)C)(C)C)(C)C)C	705
CCCC(C1CCCCC1)(CCC)C	694
CC(C(C)(C)C)CC(C(C)(C)C)(C)C	688
CC(C1CCCC2C1CCCC2)(C)C	752
CC(C(C(C)(C)C)(C)C)(C(C)(C)C)C	734
Cc1cc(cc(c1)C)C1CCCCC1	758
Cc1ccc(cc1C1CCCCC1)C	751
Cc1ccc(c(c1)C)C1CCCCC1	763
C1CCC(CC1)CCCC1CCCC1	747
C1=CC(C=CC=C1)C1C=CC=CC=C1	729
CC(C1CCCCC1)CCCC(C)C	711
Cc1ccc(cc1C)C1CCCCC1	768
CCCCc1ccc(cc1)CC(C)C	655
C1CCc2c(C1)ccc1c2CCC=C1	811
CCC1=C(C)c2c(C1)c(C)ccc2C	776
CC([C@@H]1CCC[C@H](C1)C(C)(C)C)(C)C	676
CC(=C)CCC(c1ccccc1)(C)C	736
CCC(=Cc1ccccc1)C=CCC	748
CCC1CCC(C1)C1CCC(C1)CC	699
CC([C@@H]1CC[C@H](CC1)C(C)(C)C)(C)C	676
CCC(c1ccc(cc1)C(C)(C)C)C	715
CCC(C1CCCC2C1CCCC2)C	737
CC=C(C(c1ccccc1)C(C)C)C	707
CC=CC(C(C)(C)C)(CCC(C)C)C	715
CCC1CCCC=C1C1CCCCC1	738
C=CCC(C(C)(C)C)(CCC(C)C)C	700
CC1CCCC(C1)C1CCCC(C1)C	729
c1ccc(cc1)/C=C/c1ccccc1	827
CCC(C(c1ccccc1)(C)C)(C)C	727
C1CCC=CC(=CC1)c1ccccc1	783
CC(=CC(C(C)(C)C)(C)C)C(C)(C)C	717
C1CCC(C1)C1CCc2c1cccc2	817
CC(CC(C(C)(C)C)(CC(C)C)C)C	691
CCC(C(C)(C)C)(c1ccccc1)C	728
c1ccc(cc1)/C=C\c1ccccc1	797
C1CCC(CC1)CCC1CCCCC1	766
CC(C1CCCCC1)C1CCCCC1	766
C1CCC(C1)c1ccc2c(c1)CCC2	830
CC(c1ccccc1)(CC(C)(C)C)C	718
CC(C(c1ccccc1)(C(C)C)C)C	710
CC(CCC(C1CCCCC1)(C)C)C	687
C(CC1CCCC1)CCC1CCCC1	732
CCC(c1ccccc1)(C(C)C)CC	731
C1CCC(=CC1)CCc1ccccc1	748
CCC1CC2C(C1)C(C)CCCC2C	710
Cc1cc(C)c(c(c1)C1CCCC1)C	760
CCCC1(CC=CC1)c1ccccc1	758
CC(CC=CC=Cc1ccccc1)C	746
Cc1cc(C)c(c(c1)C)C1CCCC1	760
CCC(C(c1ccccc1)(C)C)CC	707
C1CC[C@@H]2[C@@H](C1)[C@H]1CCCC[C@@H]1CC2	772
C1CCC(C=C1)C#Cc1ccccc1	785
CCCCc1cccc2c1CCCC2	767
CC(CC(CC(C(C)C)C(C)C)C)C	663
CCCCc1ccc2c(c1)CCCC2	758
CCCCC1CCc2c(C1)cccc2	751
CCCCC1CCCc2c1cccc2	762
CC(CCC(CC(C)C)CC(C)C)C	654
CC(Cc1ccc(cc1)C(C)(C)C)C	710
CCCC(c1c(C)cc(cc1C)C)C	726
CCc1c(CC)c(C)c(c(c1C)C)C	769
C=CCC(C(CC=C)(CC)C)(CC)C	730
CC1CC(=CC(=C1)c1ccccc1)C	729
CC(c1cc(C(C)C)c(cc1C)C)C	721
CCCCC1=CC(=CCC1)C(C)(C)C	700
CC#CC(C#Cc1ccccc1)(C)C	763
CC(c1cc(C)c(cc1C(C)C)C)C	721
CC1(C)CCC(C2C1CCCC2)(C)C	706
CC(C1CCCCC1)(CC(C)(C)C)C	683
CCCCc1cc(ccc1C)C(C)C	719
CC1CCC(CC1)CC1CCCCC1	758
CC1CCCCC1CC1CCCCC1	745
CCC(Cc1c(C)cc(cc1C)C)C	723
CC1CCCC(C1)CC1CCCCC1	754
CC1CC(C)C(C(C1)C)C1CCCC1	735
C1CCC(=CC1)C#CC1=CCCCC1	785
CCc1c(C)cc(cc1C)C(C)(C)C	733
CCC(c1ccc(cc1)CC(C)C)C	710
C1=CC(=C2C=CC=CC=C2)C=CC=C1	852
CC=CC(c1c(C)cc(cc1C)C)C	723
CCCC=Cc1c(C)cc(cc1C)C	753
CCc1ccc(c(c1)C)CCC(C)C	721
C(CC1CCC=C1)CCC1CCC=C1	729
CCC1CCC2(C(C1)C(C)CCC2)C	710
CC(CC(CC(C)C)(CC(C)C)C)C	672
C1CCC2C(C1)c1ccccc1CC2	832
CCC1(CC)Cc2c(C1)ccc(c2)C	757
Cc1ccc2c(c1)C(=C(CC2C)C)C	757
C=CC1CC=CCC1c1ccccc1	768
C1CC[C@H]2[C@@H](C1)Cc1c(C2)cccc1	829
C=Cc1c(C)cc(cc1C)C(C)(C)C	722
CC1C=C(C)c2c(C1C)ccc(c2)C	763
CC1C=CC(c2c1c(C)ccc2C)C	772
C1CC[C@@H]2[C@@H](C1)C[C@H]1[C@H](C2)CCCC1	765
C1CC[C@H]2[C@@H](C1)C[C@@H]1[C@H](C2)CCCC1	765
CC1C(C)(C)c2c(C1(C)C)cccc2	742
Cc1ccc2c(c1)C(C)(C)C(C2C)C	740
Cc1ccc2c(c1)C(C)(C)CC2(C)C	720
C1CC[C@@H]2[C@@H](C1)C[C@@H]1[C@@H](C2)CCCC1	798
CC1=C(CCCC1)Cc1ccccc1	746
CC1CCC=C(C1)Cc1ccccc1	739
CC1CCC(=CC1)Cc1ccccc1	739
CCC1=CCCCC1=C1CCCCC1	722
Cc1cc(C)c2c(c1C)C(C)(C)CC2	751
Cc1cc(C)c2c(c1)C(C)(C)CC2C	758
Cc1ccc(c2c1C(C)CC2(C)C)C	758
CC(CC(c1ccc(cc1)C)(C)C)C	735
CC1CCCC=C1Cc1ccccc1	749
CC(CC(C1CCC=CC1)(C)C)(C)C	683
CC1CCC2C(C1)c1ccccc1C2	809
CCC(=Cc1ccc(cc1C)C)CC	750
CC(C1CCC(C2C1CCCC2)C)C	723
CC(c1ccc(c(c1)C(C)(C)C)C)C	736
CC(c1ccc(cc1C)C(C)(C)C)C	736
C1CC[C@@H]2[C@@H](C1)Cc1c(C2)cccc1	829
C1CC[C@H]2[C@@H](C1)[C@H]1CCCC[C@@H]1CC2	797
C1CC[C@@H]2[C@@H](C1)[C@@H]1CCCC[C@H]1CC2	772
CCC1(C)CC(c2c1cccc2)(C)C	690
CC1CC(=CC(C1)c1ccccc1)C	747
CC1CC(=CCC1C)c1ccccc1	751
CC1(CCc2ccccc2)CCC=C1	739
CC1=C(CCC1)CCc1ccccc1	747
CC1CC(=CCC1c1ccccc1)C	754
C1CC[C@@H]2[C@@H](C1)[C@@H]1CCCC[C@@H]1CC2	772
CCc1ccc2c(c1)C(C)(C)C(C2)C	762
CC(C=C(CC(C(=C)C)C(C)C)C)C	681
CCC(c1cc(ccc1C)C(C)C)C	713
CC1CCCC=C1c1ccccc1C	751
CC1CCC(=CC(CCC(=C1)C)C)C	663
CCCc1cc2CCCCc2cc1C	762
C1CC[C@@H]2[C@@H](C1)c1ccccc1CC2	832
CC(=C)c1cccc(c1C)C(C)(C)C	760
CC1CCC(C(C1)C(C)(C)C)C(C)C	709
CC(Cc1cccc2c1CCCC2)C	757
CC(CC1CCCc2c1cccc2)C	757
CC1C(C)C(C)C(c2c1cccc2)C	766
CC1CCC(c2c1c(C)ccc2C)C	770
Cc1ccc2c(c1)C(C)(C)CCC2C	773
CCC=Cc1cc(C)ccc1C(C)C	748
Cc1ccc2c(c1)CCC(C2(C)C)C	786
Cc1cc2CC(C)(C)CCc2c(c1)C	755
Cc1cc2c(cc1C)CCCC2(C)C	734
CC1(C)CCC(c2c1cccc2)(C)C	743
Cc1cc2C(C)CCC(c2c(c1)C)C	770
CC(Cc1cc(ccc1C)C(C)C)C	713
CCc1ccc2c(c1)CCCC2(C)C	727
CC(c1ccc2c(c1)C(C)(C)CC2)C	766
CC(c1cc2C(C)CCc2c(c1)C)C	756
CC(C1C(C(C)C)C(C1(C)C)(C)C)C	680
CCC1CCc2c(C1)c(C)ccc2C	763
CC1=CC(C(C(C1)(C)C)C(C)C)(C)C	679
CC(=CC(=Cc1ccc(cc1)C)C)C	749
C1CCC2C(C1)CCC1=C2CCCC1	761
CC(=CC(=Cc1cccc(c1)C)C)C	749
CCC1CC[C@@]2([C@H](C1)C(C)CCC2)C	710
C1CC[C@H]2[C@@H](C1)c1ccccc1CC2	812
CC(c1cc2CCCCc2cc1C)C	758
CC1=CC(C(C(C1)(C)C)C(=C)C)(C)C	657
CCC(=CC1=C(C)C(CC1)(C)C)CC	692
C=C(C(C)(C)C)C#CC1=CCCCC1	711
CC=CC(=C1C2CCC(C1(C)C)C2)C	691
c1ccccccccccccc1	733
CC(=C1CCC2(C(C1)C=CCC2)C)C	727
CCCCCCCCCCCCCCC	707
CCCCCCCCCc1ccccc1	741
CCCCCCCCCCCCCC#C	754
CCCCCCCCCCCCCC=C	705
CCCCCCCCCCCCC=CC	706
CCCCCCCC=CCCCCCC	704
CCCCCCCCCCC(CC)CC	699
CCCCCCC(CCCCC)CCC	684
C1CCCCCCCCCCCCCC1	761
CCCCCCCCCC1CCCCC1	735
CCCCCCCCC1CCCCCC1	725
CCCCCCCCCCC1CCCC1	732
CCCCCCCC1CCCCCCC1	734
CCCCCCC1C=Cc2c1cccc2	768
c1ccc(cc1)C1C=Cc2c1cccc2	860
CCCCCCCCCCCC1CCC1	708
c1ccc(cc1)C1=Cc2c(C1)cccc2	866
CCCCC(c1ccccc1)CCCC	725
CCC(CCCCCC(CC)CC)CC	694
CCCCCCCCC(CCCCC)C	699
CCCCCCCCCCCC(CC)C	702
CCCCCCCC(c1ccccc1)C	725
CCCCCCCC(CCCCCC)C	699
CCCCCCCCCCCCC(C)C	710
CCCCCCCCCCC(CCC)C	699
CCCCCCCCCC(CCCC)C	697
CCC1c2ccccc2c2c1cccc2	839
CCCCCCCCCCCC/C=C/C	706
CCCCCCCCCCCCC1CC1	704
C=CCCCCCCCCCCCC=C	699
C1CCCCCCC=CCCCCCC1	788
CCCCCC(CC(CCCCC)C)C	694
CCCCCCCCCCCC(C)(C)C	693
CCCCCCCCCCC(C(C)C)C	703
CCCCC(CCCC)(CCCC)CC	695
CCCC(CCCC=C)(CCC)CCC	693
CCCCCCCCCC(CC(C)C)C	684
CCCCCCCCC(CCC(C)C)C	692
CCCCCCC(Cc1ccccc1)C	726
CCCc1ccccc1c1ccccc1	772
CCCCCCCCCCCCC(=C)C	699
CCCCC(=CCCC)c1ccccc1	754
CCCC(=CCCCC)c1ccccc1	754
CCCc1ccc(cc1)c1ccccc1	793
CCCc1c(CCC)cccc1CCC	737
CCCCCCCCCCC1=CCCC1	713
CCCCCCCCCCCC(C=C)C	697
CCCCCCCCc1ccc(cc1)C	734
CCCCCCC(CC(CC(C)C)C)C	669
CCc1ccc(cc1)Cc1ccccc1	789
CCc1ccccc1Cc1ccccc1	785
CCCCCc1ccccc1CCCC	735
CCc1cccc(c1)Cc1ccccc1	781
CC(CCCC(C)C)CCCCC(C)C	683
CC1(C)c2ccccc2c2c1cccc2	879
CCC(CCCC(CCCC(C)C)C)C	678
CCCCCC(C(CCCCC)C)CC	694
CCCCCC(CC(CCCC)C)CC	694
CCCCCCCCCCC[C@H](CC)C	699
CCCCCC(CC(CCC)C)CCC	684
C=Cc1ccc(cc1)Cc1ccccc1	800
CCCC(CCC1CCCCC1)CCC	711
CCCCC(CC(CCCC)(C)C)(C)C	697
C(CC1CCCC1)CCc1ccccc1	775
CCCCCC(C(CCCC)(C)C)(C)C	717
CCCCCC=CC#Cc1ccccc1	777
CCCC(c1ccccc1)(CCC)CC	748
CCCCc1ccc(c(c1)CCCC)C	738
CC=CCCC=CCCc1ccccc1	740
CCCCCC1CCCCC1CCCC	711
C1CCC(C1)C1CCC(C1)C1CCCC1	781
Cc1ccc(c(c1)C)Cc1ccccc1	779
Cc1ccc(cc1C)Cc1ccccc1	782
CCC(C(CC(CC(C)C)C)(C)C)(C)C	710
CCCCCCCc1ccc(c(c1)C)C	737
CCCCCCCc1ccc(cc1C)C	737
Cc1cc(Cc2ccccc2)cc(c1)C	777
CCCCCCCc1cc(C)ccc1C	737
CCC(C(CC(C(CC)C)(C)C)(C)C)C	720
CC(CC(CC(CC(C)C)(C)C)(C)C)C	687
Cc1ccc(c(c1)Cc1ccccc1)C	784
CC(c1cccc(c1)c1ccccc1)C	800
CCCCCCc1ccc2c(c1)CCC2	764
CCCCCCC1CCc2c1cccc2	794
CCCCCCC1Cc2c(C1)cccc2	765
CC(c1c(cccc1C(C)C)C(C)C)C	729
Cc1cc(C)c(c(c1)C)c1ccccc1	766
CCCC1CCCCC1C1CCCCC1	765
CC(c1cc(ccc1C(C)C)C(C)C)C	706
CC(c1ccccc1c1ccccc1)C	768
C=CCC(CCCC)CCCCCC=C	684
c1ccc2Cc(c1)ccc1c2cccc1	848
CC(c1ccc(cc1)c1ccccc1)C	789
CC(c1cc(cc(c1)C(C)C)C(C)C)C	711
c1ccc2Cc(c1)cc1c(c2)cccc1	847
c1ccc(cc1)C1Cc2c(C1)cccc2	814
CCc1ccc(cc1c1ccccc1)C	791
CCCC(CC(CCC)(CC)C)(CC)C	714
Cc1cccc(c1c1ccccc1C)C	821
Cc1ccc(cc1)c1cc(C)cc(c1)C	815
CCCCCCC(c1ccc(cc1)C)C	728
CCC(C(CC(C(C)C)(C)C)(C)C)(C)C	728
CCCC(C1CCCCC1)(CCC)CC	708
CC(c1ccc(c2c(c1)c(C)cc2)C)C	816
CCc1ccc(cc1)c1cccc(c1)C	787
CCC(C(CC(=CC(C)C)C)(C)C)(C)C	713
CC(=C)c1ccccc1c1ccccc1	791
CC(c1ccccc1)(C1CCCCC1)C	763
CC1CCCC(C)CCCC(CC1)(C)C	718
CC=Cc1ccccc1c1ccccc1	832
C(Cc1ccccc1)Cc1ccccc1	780
CCC(c1ccccc1)(CCC(C)C)C	742
CC(c1ccccc1)(c1ccccc1)C	777
CCC(c1ccccc1)c1ccccc1	777
CC(c1ccccc1)Cc1ccccc1	778
CCCCCCCCC=C(C#CC=C)C	720
Cc1ccc(cc1)CCc1ccccc1	774
Cc1ccccc1CCc1ccccc1	770
CC(C1CC(CC(C1)C(C)C)C(C)C)C	685
Cc1cc(cc(c1)C(C)(C)C)C(C)(C)C	706
Cc1ccc(cc1)C(c1ccccc1)C	794
CCCC(CC(C(C)C)(CC)C)(CC)C	723
CCCCC(C=CC(C)(C)C)(CC)CC	739
CC(CCC1CCC(C1)CCC(C)C)C	692
Cc1ccccc1Cc1ccccc1C	777
CCC(c1ccc(c(c1)C(CC)C)C)C	727
Cc1ccc(cc1)Cc1ccc(cc1)C	792
C1CCC(CC1)C1CCc2c1cccc2	831
CC(C(CC(C)C)(C)C)c1ccccc1	718
CC(=Cc1ccccc1)c1ccccc1	791
CC(=Cc1ccccc1)C1CCCCC1	787
CCC(Cc1ccccc1)(CC(C)C)C	717
Cc1cc(C)c(cc1C1CCCCC1)C	777
C=C(c1ccccc1)Cc1ccccc1	802
CC=C(c1ccccc1)c1ccccc1	804
CCC(C(CC(C(C)C)(C)C)(C)C)CC	720
Cc1cc(C)cc(c1C1CCCCC1)C	777
CC(CC(=CC(C)C)c1ccccc1)C	744
CCC(=CCCC)C=Cc1ccccc1	758
C=CC(c1ccccc1)c1ccccc1	797
c1ccc(cc1)CC=Cc1ccccc1	826
CCC(c1ccccc1)(CC(C)C)CC	742
CCC(c1ccccc1)(C=C(CC)C)C	742
CCC(C1CCCCC1)C1CCCCC1	770
CCc1ccc2c(c1)CC(C2)(CC)CC	764
CC(C1CCCCC1)CC1CCCCC1	773
CC(=C)C=C(CC(CC(C)(C)C)(C)C)C	707
CCC(CC(C1CCCCC1)(CC)C)C	703
CCCC1CCC2C(C1CC)CCCC2	740
CCCCC(C1CCc2c1cccc2)C	789
C(CC1CCCCC1)CC1CCCCC1	777
CC(C1CCCCC1C1CCCCC1)C	769
CCC(C1CCCCC1)(CCC(C)C)C	701
CC(C1CCCCC1)(C1CCCCC1)C	785
C1C(C1c1ccccc1)c1ccccc1	813
CCCC[C@H]1Cc2c([C@H]1CC)cccc2	772
c1ccc(cc1)C1(CC1)c1ccccc1	797
C(CCC1CCCC1)CCC1CCCC1	735
CCCCCc1ccc2c(c1)CCCC2	772
CCC(Cc1ccc2c(c1)CCC2)CC	770
CCC(C(C)C)(CC(C(C)C)(CC)C)C	731
CCCCCC1CCCc2c1cccc2	778
CCC1CCCCC1CC1CCCCC1	757
CCCCCC(c1ccc(cc1)C)(C)C	750
Cc1cccc(c1)C=Cc1ccccc1	832
CCC(C1CCCCC1)(C=C(CC)C)C	708
CCC(C1CCCCC1)(CC(C)C)CC	701
CC(CCCC(c1ccc(cc1)C)C)C	722
Cc1ccc(cc1CC1CCCCC1)C	785
C/C(=C/c1ccccc1)/c1ccccc1	815
c1ccc2c(c1)CCc1c(C2)cccc1	812
CCCC(Cc1ccc2c(c1)CCC2)C	766
C/C(=C\c1ccccc1)/c1ccccc1	806
Cc1ccc(cc1C)CC1CCCCC1	780
CC1=CCCc2c1cc1CCCCc1c2	822
C1[C@H]([C@H]1c1ccccc1)c1ccccc1	816
CC(c1ccc(c2c1CC(=C2C)C)C)C	778
CC(C1CCCC=C1)(C1CCCCC1)C	793
CC1=Cc2c(C1C)c(C)ccc2C(C)C	755
CCCCC(C(C(=C)C(C)C)(C)C)(C)C	727
CCC(CCc1ccc(cc1)C(C)C)C	723
CCc1cc(C(C)C)c2c(c1)C(C)C=C2	763
C(CCC1CCC=C1)CCC1CCC=C1	741
C=C(c1ccccc1)C=C(C(C)(C)C)C	777
CC1=CCCc2c1ccc1c2CCCC1	823
CCCC1C(CC)C=C(C=C1CC)CC	714
CC(CCCC(C1CCC(CC1)C)C)C	700
C1[C@H]([C@@H]1c1ccccc1)c1ccccc1	816
CCc1cc(ccc1C(C)C)C(C)(C)C	747
CCC(c1ccc(cc1C)C(C)(C)C)C	748
Cc1ccc2c(c1)C(C)(C)C(C2(C)C)C	747
Cc1cc(C)c2c(c1)C(C)(C)CC2(C)C	769
CC1CCc2c(C1)cc1c(c2)CCCC1	798
CC1CCCCC1(C)CC1CCCCC1	750
CCCC(=CCC)C#CC1=CCCCC1	732
CC1=C(CCCC1)CCc1ccccc1	759
CC1(CCCC=C1)CCc1ccccc1	757
C=C1CCCC(C1c1ccccc1)(C)C	752
CCCC(C1CCc2c(C1)cccc2)C	778
CC(=C)CCC(c1ccc(cc1)C)(C)C	749
CC(c1cc(ccc1C(C)C)C(=C)C)C	721
CCc1cc(CC)c2c(c1)C(C)(C)CC2	770
CCCc1cc2CCCCc2cc1CC	770
CCCC(c1ccc(cc1)C(C)C)(C)C	745
Cc1ccc(cc1)C(CC(C)(C)C)(C)C	742
CCC1=C(C)c2c(C(C1)C)ccc(c2)C	766
CCC1(CC)Cc2c(C1)c(C)ccc2C	767
CC(c1ccc2c(c1)C(C)(C)CC2)(C)C	738
CC(CC(c1ccc(cc1C)C)(C)C)C	748
CC(CC(c1ccc(c(c1)C)C)(C)C)C	748
CC(c1ccc2c(c1)CCC2(C)C)(C)C	741
CCC1(C)CCC(CC1C(C)C)C(C)C	689
CC(Cc1ccc(cc1C)C(C)(C)C)C	747
CC(CCC1CCc2c(C1)cccc2)C	759
CC1CCC2C(C1)C(C)CCC2C(C)C	728
CC1CCC=C(C)CC=CC(CC1)(C)C	705
C=C/C(=C/C/C=C(/CCC=C(C)C)\C)/C	720
CC1CCC2C(C1)C(CCC2C)C(C)C	728
CC(c1c(C)cc(cc1C)C(C)(C)C)C	738
CC12CCCCC2Cc2c(C1)cccc2	825
CCC(c1ccc2c(c1)C(C)(C)CC2)C	779
CCC1(C)CC(c2c1cc(C)cc2)(C)C	737
CCc1ccc2c(c1)C(C)(C)CC2(C)C	767
CC(CCc1cc(ccc1C)C(C)C)C	725
CCC(C=Cc1ccc(cc1)C(C)C)C	751
C[C@H]1CCC[C@]2([C@H]1C[C@@H](CC2)C(C)C)C	718
CC(C1CCC(C=C1)C)CCC(C=C)C	700
CC1=C(CCCC2CCCCC2)CCC1	754
Cc1cc(C)c2c(c1)C(C)CC(C2C)C	773
C=CC1CC=C(CC1c1ccccc1)C	767
CC1CCC2C(C1)C1C[C@H]([C@@H]2C1(C)C)C	730
CC1CCC(c2c1c(C)ccc2C)(C)C	780
Cc1cc(C)c2c(c1)C(C)(C)CCC2C	780
C=CC1C(C)C=CCC1c1ccccc1	770
CC12CCCCC1CCc1c2cccc1	835
C=CC1(C)CCC(CC1C(=C)C)C(=C)C	697
CCC12CCCC2C(CC(C1)C(C)C)C	719
CCC(C1CCc2c(C1)cccc2)(C)C	793
CC1CCCC2(C1CC(CC2)C(=C)C)C	715
CC(c1ccc(c2c1CC(C2C)C)C)C	760
C=C1CC[C@@H]2[C@@H](C1)[C@@H](CCC2=C)C(C)C	728
C1CCC2(CC1)CCc1c(C2)cccc1	830
CC(CCC1CC(CCC1C)C(C)C)C	693
CC(c1ccc(c2c1C(C)(C)CC2)C)C	767
CC1Cc2c(C1(C)C)cc(cc2)C(C)C	772
CCc1cc(cc2c1C(C)CC2)C(C)C	762
CC[C@]1(C)CC[C@H](C[C@H]1C(C)C)C(C)C	689
CC(=CCC[C@@H]([C@H]1CC=C(C=C1)C)C)C	718
CC1=CCC(C)(C)C=CCC(=CCC1)C	739
CCC(c1cc(C)ccc1C(C)C)(C)C	748
CCC(c1cc(ccc1C)C(C)C)(C)C	748
CC(=CCCC(=C1CCC(=CC1)C)C)C	724
CCC(C1CC(CCC1(C)C)C(C)C)C	691
CCCC1=C(CC)C2C(CC1)CCCC2	736
C=C[C@@]1(C)CC[C@@H](C[C@@H]1C(=C)C)C(=C)C	697
C#CC(CCC1=C(C)CCCC1(C)C)C	719
CC1CCc2c(C1)c(ccc2C)C(C)C	781
CC(C1CCC(c2c1cc(C)cc2)C)C	780
CC(=CCCC1=CCC(CC1)C(=C)C)C	713
C=C1CCCC2(C1CC(CC2)C(C)C)C	718
CC(=C/C=C/C(C1CCC(=CC1)C)C)C	715
CC1=CC2=C(CC1)C(C)CCC2C(C)C	696
CC(=CCC1CC(CCC1C)C(C)C)C	700
CCC=CC(=C1C2CCC(C1(C)C)C2)C	704
CC(C1=CC2=C(CC1)CCCC2(C)C)C	702
CC1=C[C@@H]2C(=C(C)CC[C@H]2C(C)C)CC1	721
CC1(C)Cc2c(C1)ccc1c2CCCC1	790
CC([C@@H]1CC[C@@H](c2c1cc(C)cc2)C)C	780
C=C1CCCC2(C1CC(CC2)C(=C)C)C	714
CC(=CCCC1(C)C2C=CC(C1C)C2)C	713
C[C@H]1CC[C@@H]2[C@@H](C1)[C@@H](CC[C@@H]2C)C(C)C	728
CC1=CC2C(CC1)C(C)CC=C2C(C)C	721
Cc1ccc2c(c1)CC1(CC2)CCCC1	822
CC(CCC1=CC(CC=C1C)C(=C)C)C	710
CC(=C1CC[C@@H](C2=C(C1)[C@@H](C)CC2)C)C	703
CC1CCC2C(C1)C(CC=C2C)C(C)C	724
